Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/10a.sql...
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.469, 2.752, 0.236, 1.347, 0.697, 0.263, 3.632, 0.883, 2.241, 17.884, , , , 24.117, 54.521
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.456, 1.757, 0.217, 1.326, 0.693, 0.263, 3.552, 0.883, 2.238, 17.902, , , , 21.919, 51.206
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.433, 1.460, 0.240, 1.356, 0.685, 0.265, 3.650, 0.927, 2.208, 17.866, , , , 23.730, 52.820
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/6b.sql...
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.377, 2.224, 0.219, 1.349, 0.686, 0.266, 3.572, 0.872, 2.182, 17.579, , , , 21.527, 50.853
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.399, 1.427, 0.212, 1.366, 0.686, 0.264, 3.617, 0.868, 2.230, 17.592, , , , 23.705, 52.366
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.490, 1.480, 0.213, 1.365, 0.679, 0.266, 3.592, 0.872, 2.217, 17.889, , , , 23.303, 52.366
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.388, 1.355, 0.252, 1.295, 0.671, 0.265, 3.546, 0.878, 2.198, 17.436, , , , 23.665, 51.949
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.495, 2.232, 0.327, 2.376, 1.400, 0.489, 3.594, 0.887, 2.203, 17.795, , , , 21.830, 53.628
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.523, 1.488, 0.234, 1.302, 0.669, 0.271, 3.587, 0.924, 2.213, 17.698, , , , 24.618, 53.527
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.391, 1.500, 0.217, 1.313, 0.680, 0.264, 3.596, 0.870, 2.195, 17.575, , , , 24.132, 52.733
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.578, 2.162, 0.319, 1.379, 0.692, 0.306, 3.558, 0.919, 2.231, 17.956, , , , 21.673, 51.773
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
1.978, 1.434, 0.213, 1.309, 0.678, 0.265, 3.587, 0.870, 2.264, 17.753, , , , 22.733, 53.084
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.586, 1.414, 0.210, 1.277, 0.717, 0.261, 3.482, 0.865, 2.179, 17.429, , , , 21.877, 50.297
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.533, 1.693, 0.222, 1.295, 0.724, 0.264, 3.543, 0.891, 2.218, 17.898, , , , 22.312, 51.593
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.586, 2.170, 0.359, 1.410, 0.683, 0.260, 3.589, 0.878, 2.263, 17.976, , , , 21.723, 51.897
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.397, 1.508, 0.236, 1.377, 0.689, 0.262, 3.551, 0.857, 2.181, 17.270, , , , 24.094, 52.422
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.616, 1.446, 0.211, 1.325, 0.740, 0.264, 3.589, 0.884, 2.205, 17.746, , , , 21.927, 50.953
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.589, 2.347, 0.331, 2.371, 1.395, 0.614, 4.205, 0.867, 2.234, 17.656, , , , 21.966, 54.575
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/6c.sql...
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.398, 1.375, 0.286, 1.311, 0.687, 0.266, 3.554, 0.875, 2.244, 17.428, , , , 23.403, 51.827
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.396, 1.378, 0.232, 1.333, 0.677, 0.265, 3.566, 0.871, 2.216, 17.444, , , , 23.365, 51.743
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.485, 2.255, 0.311, 1.699, 0.697, 0.269, 3.624, 0.886, 2.258, 17.635, , , , 23.663, 53.782
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.374, 1.245, 0.211, 1.352, 0.691, 0.264, 3.538, 0.864, 2.192, 17.607, , , , 21.267, 49.605
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.572, 3.338, 0.429, 2.389, 0.695, 0.269, 3.621, 0.880, 2.203, 17.951, , , , 22.254, 54.601
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.412, 1.378, 0.216, 1.308, 0.700, 0.272, 3.565, 0.866, 2.199, 17.677, , , , 23.602, 52.195
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.366, 1.466, 0.219, 1.313, 0.686, 0.263, 3.550, 0.868, 2.246, 17.837, , , , 23.667, 52.481
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.485, 2.266, 0.432, 1.593, 0.689, 0.263, 3.619, 0.902, 2.247, 17.718, , , , 23.728, 53.942
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.411, 1.437, 0.240, 1.331, 0.729, 0.269, 3.611, 0.876, 2.213, 17.824, , , , 23.522, 52.463
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.434, 1.402, 0.233, 1.374, 0.676, 0.266, 3.601, 0.861, 2.264, 17.705, , , , 23.539, 52.355
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.393, 2.852, 0.240, 1.349, 0.685, 0.267, 4.551, 0.871, 2.220, 17.706, , , , 21.473, 52.607
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.380, 1.426, 0.217, 1.310, 0.682, 0.262, 3.566, 0.885, 2.239, 17.497, , , , 22.114, 50.578
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.474, 2.070, 0.323, 2.319, 1.362, 0.593, 3.530, 0.900, 2.167, 17.448, , , , 23.455, 54.641
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.440, 1.878, 0.310, 1.290, 0.674, 0.261, 3.566, 0.911, 2.188, 17.508, , , , 23.491, 52.517
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.365, 4.291, 0.234, 1.331, 0.681, 0.268, 3.622, 0.894, 2.204, 17.675, , , , 21.610, 53.175
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/6d.sql...
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.586, 2.222, 0.339, 1.373, 0.682, 0.263, 3.630, 0.890, 2.268, 17.915, , , , 22.206, 52.374
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.725, 1.409, 0.216, 1.314, 0.684, 0.267, 3.558, 0.878, 2.208, 17.785, , , , 21.976, 51.020
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.395, 1.494, 0.232, 1.379, 0.680, 0.258, 3.581, 0.870, 2.263, 17.703, , , , 22.488, 51.343
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.530, 1.810, 0.228, 1.324, 0.676, 0.260, 3.641, 0.872, 2.215, 17.906, , , , 22.447, 51.909
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.597, 2.197, 0.329, 2.067, 0.672, 0.264, 3.595, 0.860, 2.235, 17.564, , , , 22.546, 52.926
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.588, 2.362, 0.312, 1.814, 0.678, 0.265, 6.525, 1.750, 2.686, 17.678, , , , 23.935, 58.593
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
1.709, 1.496, 0.231, 1.337, 0.685, 0.264, 3.616, 0.879, 2.282, 17.809, , , , 24.178, 54.486
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.426, 1.502, 0.213, 1.303, 0.688, 0.265, 3.545, 0.880, 2.238, 17.907, , , , 24.208, 53.175
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.590, 1.473, 0.232, 1.318, 0.725, 0.266, 3.611, 0.882, 2.225, 17.844, , , , 24.023, 53.189
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.399, 3.205, 0.241, 1.499, 0.692, 0.267, 3.655, 0.883, 2.274, 17.718, , , , 22.728, 53.561
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.545, 1.504, 0.254, 1.356, 0.680, 0.262, 3.618, 0.880, 2.257, 17.768, , , , 25.414, 54.538
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
1.020, 2.220, 0.298, 1.317, 0.680, 0.261, 3.604, 0.861, 2.250, 17.858, , , , 24.608, 54.977
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.405, 1.626, 0.233, 1.325, 0.680, 0.266, 3.578, 0.872, 2.269, 17.798, , , , 22.097, 51.149
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.459, 1.505, 0.234, 1.346, 0.684, 0.262, 3.653, 0.873, 2.239, 17.657, , , , 24.496, 53.408
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.429, 2.553, 0.217, 1.313, 0.680, 0.274, 3.565, 0.878, 2.214, 17.619, , , , 22.211, 51.953
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/6e.sql...
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.354, 1.404, 0.243, 1.370, 0.710, 0.266, 3.643, 0.894, 2.238, 17.796, , , , 21.824, 50.742
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.399, 1.362, 0.220, 1.296, 0.676, 0.266, 3.568, 0.881, 2.221, 17.525, , , , 27.147, 55.561
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.463, 1.425, 0.237, 1.328, 0.686, 0.277, 3.599, 0.922, 2.212, 17.730, , , , 22.373, 51.252
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.450, 2.073, 0.232, 1.317, 0.685, 0.264, 3.625, 0.868, 2.258, 17.722, , , , 24.885, 54.379
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.359, 1.420, 0.219, 1.349, 0.688, 0.267, 3.652, 0.944, 2.201, 18.040, , , , 22.276, 51.415
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.370, 1.249, 0.212, 1.313, 0.677, 0.264, 3.582, 0.888, 2.223, 17.661, , , , 23.829, 52.268
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.425, 1.289, 0.216, 1.305, 0.682, 0.313, 3.533, 0.869, 2.229, 17.619, , , , 24.394, 52.874
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.404, 1.395, 0.214, 1.267, 0.675, 0.262, 3.559, 0.871, 2.236, 17.445, , , , 22.449, 50.777
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.334, 1.259, 0.212, 1.376, 0.683, 0.259, 3.596, 0.868, 2.251, 17.646, , , , 22.079, 50.563
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.388, 1.349, 0.220, 1.394, 0.701, 0.268, 3.645, 0.902, 2.270, 18.217, , , , 23.857, 53.211
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.537, 1.423, 0.237, 1.338, 0.685, 0.264, 3.597, 0.924, 2.245, 17.987, , , , 22.330, 51.567
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.428, 1.393, 0.257, 1.327, 0.696, 0.268, 3.616, 0.881, 2.285, 18.023, , , , 22.071, 51.245
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.371, 1.262, 0.216, 1.383, 0.684, 0.269, 3.551, 0.863, 2.222, 17.646, , , , 22.270, 50.737
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.462, 1.764, 0.213, 1.294, 0.672, 0.262, 3.537, 0.877, 2.226, 17.534, , , , 24.064, 52.905
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.440, 1.398, 0.244, 1.359, 0.718, 0.266, 3.653, 0.893, 2.241, 17.856, , , , 22.284, 51.352
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/6f.sql...
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.497, 1.732, 0.286, 2.252, 1.065, 0.259, 3.500, 0.862, 2.211, 16.920, , , , 145.760, 175.344
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.426, 1.212, 0.217, 1.382, 0.675, 0.260, 3.576, 0.878, 2.285, 17.206, , , , 147.518, 175.635
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.389, 1.186, 0.217, 1.371, 0.660, 0.260, 3.469, 0.868, 2.219, 16.902, , , , 149.920, 177.461
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.513, 1.747, 0.310, 2.280, 0.660, 0.263, 3.551, 0.875, 2.256, 17.245, , , , 147.600, 177.300
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.539, 1.655, 0.197, 1.268, 0.652, 0.255, 3.454, 0.857, 2.233, 17.000, , , , 152.231, 180.341
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.393, 1.051, 0.198, 1.307, 0.657, 0.259, 3.461, 0.865, 2.227, 16.922, , , , 152.095, 179.435
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.844, 1.664, 0.231, 1.277, 0.675, 0.267, 3.503, 0.872, 2.234, 16.968, , , , 148.527, 177.062
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.399, 1.425, 0.198, 1.280, 0.720, 0.258, 3.434, 0.859, 2.192, 17.242, , , , 148.092, 176.099
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.545, 2.085, 0.299, 2.237, 0.670, 0.259, 3.530, 0.860, 2.243, 17.125, , , , 155.091, 184.944
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.345, 1.102, 0.200, 1.321, 0.668, 0.265, 3.539, 0.878, 2.284, 17.155, , , , 154.430, 182.187
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.467, 1.208, 0.218, 1.383, 0.653, 0.253, 3.590, 0.863, 2.293, 17.332, , , , 154.233, 182.493
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.422, 1.190, 0.215, 1.420, 0.702, 0.260, 3.501, 0.853, 2.217, 17.228, , , , 149.621, 177.629
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.518, 1.923, 0.292, 1.901, 0.649, 0.259, 3.479, 0.853, 2.195, 17.083, , , , 151.024, 180.176
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.452, 1.218, 0.218, 1.346, 0.685, 0.267, 3.615, 0.893, 2.300, 17.419, , , , 146.904, 175.317
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.397, 1.248, 0.200, 1.284, 0.662, 0.261, 3.512, 0.845, 2.246, 17.148, , , , 149.142, 176.945
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/7a.sql...
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.571, 2.697, 0.387, 1.870, 0.787, 0.350, 4.886, 1.141, 3.436, 22.011, , , , 21.898, 60.034
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.633, 2.686, 0.310, 1.824, 0.771, 0.349, 4.754, 1.155, 3.315, 21.808, , , , 21.069, 58.674
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.579, 2.743, 0.319, 1.844, 0.857, 0.356, 4.735, 1.127, 3.399, 21.806, , , , 21.362, 59.127
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.777, 3.464, 0.314, 1.862, 0.769, 0.351, 4.690, 1.192, 3.300, 21.753, , , , 21.001, 59.473
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.573, 4.849, 0.325, 1.932, 0.779, 0.365, 4.818, 1.157, 3.369, 21.815, , , , 20.252, 60.234
