Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/10a.sql...
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.091, , 0.473, 0.618, 0.284, 0.172, , , , , 0.172, 0.129, 0.017, 39.170, 41.126
0.268, 0.548, 0.404, 0.708, 0.497, 0.194, , , , , 0.206, 0.180, 0.023, 1.002, 4.030
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.101, , 0.657, 1.052, 0.419, 0.265, , , , , 0.251, 0.165, 0.021, 22.767, 25.698
0.180, , 0.539, 0.584, 0.256, 0.139, , , , , 0.148, 0.118, 0.020, 0.473, 2.457
0.175, , 0.383, 0.607, 0.278, 0.165, , , , , 0.171, 0.120, 0.015, 0.169, 2.083
0.116, , 0.959, 0.571, 0.291, 0.173, , , , , 0.172, 0.178, 0.016, 38.406, 40.882
0.289, 0.449, 0.453, 0.709, 0.499, 0.192, , , , , 0.217, 0.187, 0.024, 1.014, 4.033
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.120, , 0.973, 0.609, 0.228, 0.128, , , , , 0.129, 0.102, 0.019, 22.737, 25.045
0.146, , 0.456, 0.598, 0.260, 0.143, , , , , 0.149, 0.113, 0.019, 0.913, 2.797
0.110, , 0.372, 0.618, 0.279, 0.167, , , , , 0.171, 0.121, 0.017, 0.159, 2.014
0.132, , 0.533, 0.899, 0.492, 0.340, , , , , 0.318, 0.199, 0.015, 38.950, 41.878
0.259, 0.607, 0.420, 0.707, 0.489, 0.191, , , , , 0.204, 0.245, 0.025, 1.088, 4.235
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.163, , 0.590, 0.722, 0.227, 0.126, , , , , 0.131, 0.104, 0.022, 22.737, 24.822
0.228, , 0.433, 0.619, 0.266, 0.151, , , , , 0.154, 0.114, 0.021, 0.915, 2.901
0.137, , 0.736, 0.597, 0.284, 0.164, , , , , 0.172, 0.122, 0.017, 0.373, 2.602
0.137, , 0.515, 0.958, 0.503, 0.339, , , , , 0.326, 0.200, 0.016, 39.220, 42.214
0.270, 0.477, 0.420, 0.718, 0.494, 0.253, , , , , 0.221, 0.186, 0.024, 1.041, 4.104
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.153, , 0.631, 0.990, 0.401, 0.249, , , , , 0.236, 0.155, 0.020, 22.171, 25.006
0.109, , 0.451, 0.603, 0.266, 0.143, , , , , 0.155, 0.118, 0.020, 0.445, 2.310
0.134, , 0.488, 0.768, 0.286, 0.167, , , , , 0.173, 0.122, 0.016, 0.130, 2.284
0.142, , 0.478, 0.523, 0.270, 0.165, , , , , 0.167, 0.124, 0.015, 38.691, 40.575
0.282, 0.500, 0.447, 0.791, 0.514, 0.200, , , , , 0.220, 0.189, 0.024, 1.184, 4.351
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/32b.sql...
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.148, , 0.649, 0.946, 0.398, 0.250, , , , , 0.238, 0.207, 0.033, 25.189, 28.058
0.181, , 0.636, 1.043, 0.339, 0.184, , , , , 0.194, 0.152, 0.020, 1.903, 4.652
0.107, , 0.451, 0.578, 0.297, 0.172, , , , , 0.173, 0.134, 0.017, 39.910, 41.839
0.258, 0.601, 0.426, 0.781, 0.503, 0.202, , , , , 0.210, 0.191, 0.023, 1.750, 4.945
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.155, , 0.565, 0.663, 0.233, 0.131, , , , , 0.132, 0.106, 0.020, 24.960, 26.965
0.145, , 0.625, 0.838, 0.341, 0.178, , , , , 0.195, 0.152, 0.021, 2.237, 4.732
0.140, , 0.531, 0.563, 0.301, 0.178, , , , , 0.174, 0.145, 0.019, 38.680, 40.731
0.407, 0.554, 0.403, 0.721, 0.502, 0.198, , , , , 0.223, 0.188, 0.024, 2.005, 5.225
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.167, , 0.667, 0.928, 0.399, 0.248, , , , , 0.234, 0.155, 0.021, 26.638, 29.457
0.145, , 0.532, 0.789, 0.339, 0.178, , , , , 0.195, 0.153, 0.019, 2.516, 4.866
0.113, , 0.403, 0.825, 0.294, 0.170, , , , , 0.169, 0.132, 0.019, 39.606, 41.731
0.318, 0.558, 0.387, 0.707, 0.490, 0.191, , , , , 0.206, 0.184, 0.024, 1.478, 4.543
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.182, , 0.582, 0.720, 0.297, 0.127, , , , , 0.131, 0.105, 0.020, 25.177, 27.341
0.172, , 0.773, 1.061, 0.342, 0.182, , , , , 0.195, 0.149, 0.020, 2.570, 5.464
0.165, , 0.507, 0.888, 0.513, 0.241, , , , , 0.171, 0.133, 0.019, 39.561, 42.198
0.253, 0.441, 0.380, 0.681, 0.486, 0.192, , , , , 0.212, 0.252, 0.022, 1.475, 4.394
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.157, , 0.592, 0.572, 0.230, 0.128, , , , , 0.132, 0.106, 0.020, 24.973, 26.910
0.171, , 0.585, 0.791, 0.336, 0.178, , , , , 0.197, 0.152, 0.021, 2.303, 4.734
0.129, , 0.397, 1.225, 0.309, 0.177, , , , , 0.171, 0.134, 0.030, 39.064, 41.636
0.303, 0.573, 0.449, 0.729, 0.509, 0.197, , , , , 0.211, 0.187, 0.023, 1.760, 4.941
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.129, , 0.757, 0.631, 0.287, 0.146, , , , , 0.137, 0.107, 0.021, 25.069, 27.284
0.179, , 0.664, 0.926, 0.345, 0.186, , , , , 0.203, 0.155, 0.021, 2.059, 4.738
0.148, , 0.531, 0.575, 0.303, 0.176, , , , , 0.176, 0.140, 0.021, 39.313, 41.383
0.305, 0.611, 0.390, 0.712, 0.499, 0.196, , , , , 0.216, 0.191, 0.024, 1.511, 4.655
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.161, , 1.030, 1.138, 0.348, 0.211, , , , , 0.242, 0.156, 0.020, 25.350, 28.656
0.161, , 0.553, 0.841, 0.344, 0.182, , , , , 0.202, 0.151, 0.020, 3.056, 5.510
0.156, , 0.544, 0.570, 0.296, 0.251, , , , , 0.169, 0.136, 0.019, 39.550, 41.691
0.345, 0.657, 0.389, 0.695, 0.521, 0.212, , , , , 0.221, 0.189, 0.023, 1.502, 4.754
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.168, , 0.649, 0.973, 0.401, 0.248, , , , , 0.236, 0.157, 0.022, 25.063, 27.917
0.169, , 0.583, 0.792, 0.338, 0.181, , , , , 0.194, 0.151, 0.020, 2.027, 4.455
0.151, , 0.639, 1.191, 0.522, 0.256, , , , , 0.173, 0.135, 0.019, 38.881, 41.967
0.327, 0.559, 0.384, 0.691, 0.499, 0.270, , , , , 0.209, 0.189, 0.025, 1.855, 5.008
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.248, , 0.573, 0.590, 0.238, 0.129, , , , , 0.134, 0.104, 0.020, 24.992, 27.028
0.137, , 0.971, 0.856, 0.351, 0.185, , , , , 0.200, 0.153, 0.021, 2.543, 5.417
0.149, , 0.729, 0.858, 0.302, 0.176, , , , , 0.179, 0.136, 0.019, 39.233, 41.781
0.307, 0.626, 0.386, 0.705, 0.512, 0.195, , , , , 0.221, 0.191, 0.024, 1.523, 4.690
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.139, , 0.672, 0.948, 0.405, 0.249, , , , , 0.237, 0.158, 0.020, 24.832, 27.660
0.159, , 0.469, 0.832, 0.341, 0.183, , , , , 0.194, 0.151, 0.019, 1.972, 4.320
0.151, , 0.533, 0.884, 0.498, 0.171, , , , , 0.174, 0.133, 0.017, 39.580, 42.141
0.317, 0.567, 0.404, 0.744, 0.492, 0.193, , , , , 0.215, 0.186, 0.025, 1.483, 4.626
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.145, , 0.749, 1.205, 0.357, 0.256, , , , , 0.244, 0.159, 0.020, 24.776, 27.911
0.122, , 0.665, 0.857, 0.352, 0.187, , , , , 0.200, 0.155, 0.022, 2.094, 4.654
0.097, , 0.558, 0.615, 0.304, 0.176, , , , , 0.179, 0.138, 0.020, 39.019, 41.106
0.314, 0.621, 0.387, 0.704, 0.505, 0.198, , , , , 0.215, 0.189, 0.025, 1.513, 4.671
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.140, , 0.790, 0.923, 0.402, 0.255, , , , , 0.238, 0.158, 0.020, 25.149, 28.075
0.157, , 0.656, 0.795, 0.342, 0.182, , , , , 0.198, 0.153, 0.020, 2.229, 4.732
0.098, , 0.401, 0.581, 0.299, 0.174, , , , , 0.172, 0.133, 0.018, 39.246, 41.122
0.347, 0.789, 0.480, 0.700, 0.479, 0.187, , , , , 0.204, 0.181, 0.025, 1.471, 4.863
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.123, , 0.668, 0.980, 0.404, 0.251, , , , , 0.242, 0.159, 0.021, 25.180, 28.028
0.160, , 0.604, 0.807, 0.344, 0.186, , , , , 0.197, 0.152, 0.021, 2.082, 4.553
0.155, , 0.725, 1.193, 0.452, 0.231, , , , , 0.174, 0.138, 0.021, 39.408, 42.497
0.255, 0.498, 0.410, 0.784, 0.502, 0.198, , , , , 0.217, 0.190, 0.025, 1.760, 4.839
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.149, , 0.650, 0.588, 0.230, 0.129, , , , , 0.135, 0.107, 0.022, 24.829, 26.839
0.155, , 0.438, 0.819, 0.336, 0.182, , , , , 0.195, 0.150, 0.020, 1.939, 4.234
0.158, , 0.528, 0.601, 0.292, 0.170, , , , , 0.167, 0.134, 0.019, 39.049, 41.118
0.325, 0.613, 0.392, 0.705, 0.491, 0.198, , , , , 0.210, 0.186, 0.024, 1.502, 4.646
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.123, , 0.501, 0.581, 0.232, 0.131, , , , , 0.136, 0.107, 0.020, 25.095, 26.926
0.152, , 0.644, 1.211, 0.349, 0.234, , , , , 0.202, 0.156, 0.020, 2.308, 5.276
0.111, , 0.448, 1.423, 0.307, 0.176, , , , , 0.178, 0.136, 0.019, 39.601, 42.399
0.342, 0.688, 0.375, 0.697, 0.503, 0.195, , , , , 0.213, 0.186, 0.024, 1.510, 4.733
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/33a.sql...
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.154, , 0.657, 1.888, 0.493, 0.293, , , , , 0.277, 0.188, 0.023, 43.532, 47.505
0.152, , 0.454, 0.621, 0.266, 0.156, , , , , 0.152, 0.125, 0.020, 39.151, 41.097
0.424, , 0.486, 0.656, 0.365, 0.191, , , , , 0.201, 0.155, 0.022, 5.815, 8.315
0.144, , 0.448, 0.633, 0.356, 0.197, , , , , 0.193, 0.159, 0.020, 0.750, 2.900
0.133, , 0.425, 1.099, 0.345, 0.214, , , , , 0.237, 0.173, 0.020, 1.437, 4.083
0.159, , 0.687, 1.365, 0.761, 0.507, , , , , 0.497, 0.313, 0.021, 76.125, 80.435
0.181, , 0.520, 0.958, 0.454, 0.267, , , , , 0.287, 0.220, 0.024, 39.448, 42.359
0.154, , 0.908, 0.587, 0.297, 0.219, , , , , 0.219, 0.175, 0.022, 26.931, 29.512
0.192, , 0.538, 0.577, 0.381, 0.220, , , , , 0.216, 0.179, 0.022, 2.498, 4.823
0.321, 0.561, 0.427, 0.838, 0.761, 0.295, , , , , 0.337, 0.294, 0.029, 0.719, 4.582
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.161, , 0.923, 2.625, 0.505, 0.296, , , , , 0.332, 0.188, 0.022, 48.526, 53.578
0.533, , 0.449, 0.666, 0.268, 0.157, , , , , 0.157, 0.126, 0.020, 37.535, 39.911
0.386, , 0.842, 1.071, 0.460, 0.193, , , , , 0.205, 0.153, 0.022, 5.252, 8.584
0.140, , 0.442, 0.660, 0.351, 0.196, , , , , 0.188, 0.195, 0.020, 1.693, 3.885
0.133, , 0.411, 0.829, 0.366, 0.215, , , , , 0.235, 0.177, 0.019, 1.215, 3.600
0.846, , 0.459, 0.812, 0.394, 0.234, , , , , 0.250, 0.194, 0.021, 71.811, 75.021
0.179, , 0.497, 0.884, 0.459, 0.267, , , , , 0.273, 0.229, 0.024, 39.025, 41.837
0.151, , 0.427, 0.681, 0.310, 0.230, , , , , 0.219, 0.179, 0.024, 22.986, 25.207
0.190, , 0.545, 0.613, 0.332, 0.296, , , , , 0.224, 0.179, 0.022, 2.796, 5.197
0.371, 0.550, 0.435, 0.803, 0.713, 0.274, , , , , 0.317, 0.281, 0.026, 0.783, 4.553
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.149, , 0.719, 1.229, 0.488, 0.285, , , , , 0.270, 0.179, 0.021, 48.736, 52.076
0.150, , 0.470, 0.622, 0.275, 0.156, , , , , 0.154, 0.125, 0.021, 37.992, 39.965
0.192, , 0.769, 0.880, 0.364, 0.188, , , , , 0.198, 0.154, 0.021, 4.967, 7.733
0.170, , 0.577, 0.622, 0.350, 0.190, , , , , 0.186, 0.160, 0.021, 0.660, 2.936
0.137, , 0.456, 0.817, 0.379, 0.231, , , , , 0.229, 0.172, 0.020, 1.527, 3.968
0.139, , 0.406, 0.852, 0.395, 0.234, , , , , 0.248, 0.188, 0.021, 76.128, 78.611
0.183, , 0.525, 0.952, 0.456, 0.269, , , , , 0.274, 0.218, 0.024, 45.756, 48.657
0.130, , 0.434, 0.631, 0.306, 0.220, , , , , 0.220, 0.179, 0.022, 23.918, 26.060
0.173, , 0.751, 0.659, 0.323, 0.225, , , , , 0.223, 0.178, 0.024, 3.228, 5.784
0.310, 0.535, 0.410, 0.778, 0.703, 0.331, , , , , 0.308, 0.274, 0.028, 0.834, 4.511
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.170, , 0.648, 1.175, 0.487, 0.285, , , , , 0.268, 0.182, 0.020, 47.991, 51.226
1.257, , 0.454, 0.623, 0.267, 0.160, , , , , 0.205, 0.124, 0.021, 36.838, 39.949
0.161, , 0.509, 0.695, 0.385, 0.195, , , , , 0.207, 0.156, 0.021, 6.313, 8.642
0.144, , 0.434, 0.616, 0.341, 0.196, , , , , 0.193, 0.158, 0.020, 0.872, 2.974
0.129, , 0.435, 1.503, 0.365, 0.215, , , , , 0.231, 0.175, 0.019, 1.336, 4.408
0.162, , 0.558, 0.804, 0.406, 0.235, , , , , 0.246, 0.188, 0.020, 75.534, 78.153
0.185, , 0.511, 0.897, 0.520, 0.261, , , , , 0.271, 0.219, 0.024, 55.896, 58.784
0.156, , 0.445, 0.626, 0.319, 0.224, , , , , 0.224, 0.248, 0.022, 29.931, 32.195
0.157, , 0.589, 0.678, 0.332, 0.248, , , , , 0.223, 0.177, 0.025, 3.398, 5.827
0.385, 0.602, 0.409, 0.769, 0.780, 0.288, , , , , 0.319, 0.273, 0.029, 0.842, 4.696
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.152, , 1.188, 1.036, 0.500, 0.290, , , , , 0.279, 0.185, 0.022, 45.732, 49.384
0.153, , 0.681, 0.603, 0.280, 0.157, , , , , 0.156, 0.125, 0.021, 37.208, 39.384
0.159, , 0.543, 0.767, 0.370, 0.189, , , , , 0.202, 0.154, 0.024, 5.742, 8.150
0.148, , 0.443, 0.653, 0.349, 0.190, , , , , 0.189, 0.157, 0.022, 1.752, 3.903
0.133, , 0.512, 0.815, 0.349, 0.221, , , , , 0.227, 0.173, 0.021, 1.569, 4.020
0.159, , 0.639, 1.338, 0.756, 0.516, , , , , 0.499, 0.314, 0.021, 75.636, 79.878
0.181, , 0.640, 0.878, 0.446, 0.262, , , , , 0.294, 0.221, 0.024, 39.252, 42.198
0.153, , 1.012, 0.634, 0.308, 0.225, , , , , 0.218, 0.174, 0.024, 22.953, 25.701
0.135, , 0.447, 0.664, 0.327, 0.223, , , , , 0.220, 0.180, 0.024, 4.133, 6.353
0.323, 0.550, 0.422, 0.790, 0.787, 0.270, , , , , 0.311, 0.274, 0.027, 0.883, 4.637
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.166, , 0.585, 0.636, 0.284, 0.148, , , , , 0.152, 0.121, 0.022, 42.533, 44.647
0.137, , 0.550, 0.639, 0.278, 0.219, , , , , 0.157, 0.128, 0.021, 37.436, 39.565
0.137, , 0.800, 2.279, 0.373, 0.194, , , , , 0.197, 0.153, 0.021, 6.847, 11.001
0.156, , 0.707, 0.950, 0.345, 0.185, , , , , 0.188, 0.158, 0.021, 0.936, 3.646
0.195, , 2.301, 0.854, 0.350, 0.208, , , , , 0.229, 0.169, 0.023, 1.694, 6.023
0.159, , 0.694, 1.210, 0.489, 0.235, , , , , 0.251, 0.192, 0.021, 71.246, 74.497
0.184, , 0.591, 0.902, 0.462, 0.269, , , , , 0.274, 0.272, 0.024, 56.612, 59.590
0.192, , 0.595, 0.735, 0.315, 0.234, , , , , 0.230, 0.261, 0.023, 24.122, 26.707
0.193, , 0.772, 0.854, 0.333, 0.238, , , , , 0.229, 0.181, 0.023, 2.142, 4.965
0.412, 0.709, 0.434, 0.897, 0.730, 0.288, , , , , 0.324, 0.280, 0.027, 0.716, 4.817
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.172, , 0.865, 2.055, 0.482, 0.287, , , , , 0.275, 0.183, 0.021, 49.319, 53.659
0.172, , 0.702, 0.697, 0.283, 0.166, , , , , 0.161, 0.128, 0.020, 36.917, 39.246
0.220, , 0.441, 0.625, 0.368, 0.191, , , , , 0.202, 0.156, 0.021, 5.076, 7.300
0.207, , 0.504, 4.273, 0.405, 0.190, , , , , 0.188, 0.156, 0.023, 1.262, 7.208
0.188, , 0.543, 0.779, 0.343, 0.213, , , , , 0.223, 0.172, 0.020, 1.525, 4.006
0.190, , 0.540, 0.775, 0.451, 0.230, , , , , 0.241, 0.184, 0.020, 78.665, 81.296
0.173, , 0.928, 1.064, 0.494, 0.285, , , , , 0.303, 0.241, 0.025, 49.553, 53.066
0.158, , 0.743, 0.709, 0.342, 0.244, , , , , 0.238, 0.187, 0.023, 22.804, 25.448
0.182, , 0.756, 0.826, 0.341, 0.233, , , , , 0.235, 0.190, 0.024, 2.373, 5.160
0.387, 0.714, 0.425, 0.879, 0.755, 0.289, , , , , 0.321, 0.287, 0.027, 0.696, 4.780
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.165, , 0.674, 2.287, 0.494, 0.285, , , , , 0.274, 0.182, 0.020, 49.465, 53.846
0.138, , 0.468, 0.636, 0.280, 0.163, , , , , 0.156, 0.130, 0.020, 39.974, 41.965
0.147, , 0.459, 0.632, 0.397, 0.197, , , , , 0.207, 0.155, 0.022, 5.049, 7.265
0.157, , 1.568, 0.640, 0.346, 0.192, , , , , 0.190, 0.156, 0.021, 0.656, 3.926
0.141, , 0.417, 0.985, 0.343, 0.220, , , , , 0.224, 0.173, 0.020, 1.650, 4.173
0.148, , 0.419, 0.798, 0.401, 0.232, , , , , 0.256, 0.191, 0.026, 71.182, 73.653
0.196, , 0.519, 0.897, 0.451, 0.266, , , , , 0.271, 0.219, 0.024, 45.018, 47.861
0.155, , 0.449, 0.641, 0.311, 0.223, , , , , 0.233, 0.181, 0.024, 24.263, 26.480
0.169, , 0.536, 0.618, 0.336, 0.233, , , , , 0.230, 0.182, 0.021, 2.210, 4.535
0.388, 0.708, 0.418, 0.811, 0.724, 0.306, , , , , 0.330, 0.283, 0.028, 0.687, 4.683
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.158, , 0.632, 1.031, 0.493, 0.292, , , , , 0.280, 0.187, 0.021, 44.282, 47.376
0.131, , 0.496, 0.663, 0.271, 0.162, , , , , 0.159, 0.129, 0.020, 37.456, 39.487
0.197, , 0.622, 0.772, 0.360, 0.190, , , , , 0.206, 0.151, 0.022, 5.080, 7.600
0.144, , 0.434, 0.624, 0.372, 0.193, , , , , 0.196, 0.163, 0.505, 0.836, 3.467
0.135, , 0.439, 2.325, 0.345, 0.213, , , , , 0.228, 0.176, 0.023, 1.433, 5.317
0.165, , 1.626, 0.843, 0.405, 0.235, , , , , 0.254, 0.214, 0.020, 75.924, 79.686
0.181, , 0.514, 0.900, 0.458, 0.263, , , , , 0.278, 0.218, 0.025, 48.871, 51.708
0.105, , 0.446, 0.684, 0.320, 0.244, , , , , 0.232, 0.185, 0.022, 22.979, 25.217
0.158, , 0.437, 0.684, 0.336, 0.229, , , , , 0.231, 0.182, 0.023, 2.397, 4.677
0.320, 0.551, 0.426, 0.801, 0.731, 0.279, , , , , 0.336, 0.326, 0.026, 0.707, 4.503
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.166, , 0.828, 0.992, 0.488, 0.288, , , , , 0.273, 0.184, 0.019, 41.706, 44.944
0.154, , 0.446, 0.606, 0.268, 0.158, , , , , 0.226, 0.127, 0.020, 38.008, 40.013
0.161, , 0.473, 0.652, 0.375, 0.194, , , , , 0.201, 0.156, 0.022, 6.325, 8.559
0.167, , 0.601, 1.136, 0.349, 0.197, , , , , 0.193, 0.161, 0.021, 0.526, 3.351
0.130, , 0.797, 0.815, 0.343, 0.215, , , , , 0.227, 0.172, 0.019, 1.464, 4.182
1.434, , 0.482, 0.908, 0.407, 0.240, , , , , 0.246, 0.193, 0.023, 75.699, 79.632
0.131, , 0.928, 0.939, 0.499, 0.276, , , , , 0.293, 0.232, 0.027, 38.800, 42.125
0.126, , 0.641, 0.995, 0.592, 0.509, , , , , 0.443, 0.188, 0.023, 23.157, 26.674
0.169, , 0.654, 0.616, 0.337, 0.230, , , , , 0.225, 0.181, 0.023, 2.364, 4.799
0.319, 0.558, 0.425, 0.765, 0.778, 0.276, , , , , 0.331, 0.276, 0.028, 0.855, 4.611
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.151, , 0.742, 1.013, 0.495, 0.292, , , , , 0.277, 0.186, 0.022, 48.646, 51.824
0.163, , 0.627, 0.683, 0.273, 0.158, , , , , 0.159, 0.128, 0.022, 35.571, 37.784
0.188, , 0.626, 0.998, 0.373, 0.188, , , , , 0.202, 0.152, 0.023, 6.111, 8.861
0.166, , 2.963, 0.649, 0.348, 0.193, , , , , 0.190, 0.158, 0.022, 2.093, 6.782
0.125, , 0.447, 0.822, 0.366, 0.227, , , , , 0.243, 0.177, 0.021, 1.498, 3.926
0.153, , 0.575, 0.849, 0.407, 0.235, , , , , 0.258, 0.200, 0.020, 78.170, 80.867
0.183, , 0.511, 0.917, 0.463, 0.272, , , , , 0.278, 0.225, 0.025, 39.196, 42.070
0.139, , 0.535, 0.665, 0.313, 0.226, , , , , 0.251, 0.182, 0.023, 23.084, 25.418
0.141, , 0.448, 0.635, 0.338, 0.230, , , , , 0.226, 0.183, 0.024, 2.453, 4.678
0.386, 0.701, 0.421, 0.816, 0.788, 0.285, , , , , 0.334, 0.281, 0.026, 0.792, 4.830
frontend, QOpt, lowerRelAlg, lowerSubOp, lowerDB, lowerArrow, lowerToLLVM, toLLVMIR, llvmOptimize, llvmCodeGen, baselineLowering, baselineCodeGen, baselineEmit, executionTime, total
0.167, , 0.682, 2.112, 0.494, 0.287, , , , , 0.272, 0.181, 0.021, 47.224, 51.440
