Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/10a.sql...
0.769, 0.027, 0.329, 0.386, 3.077, 0.007, 0.027, 2.199, 0.009, 0.043, 1.131, 0.008, 0.046, 0.876, 0.007, 0.028, 0.927, 0.007, 0.041, 0.778, 0.022, 0.030, 0.847, 0.007, 0.043, 0.906, 0.006, 0.059, 0.843, 0.017, 0.563, 0.026
0.739, 0.012, 0.339, 0.407, 3.321, 0.007, 0.027, 2.128, 0.008, 0.040, 1.727, 0.008, 0.035, 0.709, 0.006, 0.030, 0.676, 0.008, 0.036, 0.827, 0.007, 0.031, 0.707, 0.007, 0.031, 0.837, 0.005, 0.034, 0.702, 0.020, 0.565, 0.011
0.799, 0.012, 0.332, 0.385, 3.428, 0.007, 0.026, 2.238, 0.008, 0.039, 0.815, 0.008, 0.031, 0.696, 0.006, 0.029, 0.680, 0.008, 0.031, 0.685, 0.007, 0.030, 0.707, 0.008, 0.037, 0.690, 0.006, 0.032, 0.727, 0.019, 0.565, 0.015
0.786, 0.014, 0.318, 0.367, 3.421, 0.008, 0.031, 2.077, 0.008, 0.037, 0.909, 0.008, 0.031, 0.837, 0.007, 0.031, 0.686, 0.008, 0.032, 0.646, 0.007, 0.031, 0.715, 0.007, 0.032, 0.731, 0.006, 0.030, 0.680, 0.016, 0.675, 0.012
0.760, 0.012, 0.343, 0.398, 3.071, 0.008, 0.027, 2.113, 0.009, 0.038, 0.901, 0.008, 0.031, 0.659, 0.006, 0.035, 0.661, 0.009, 0.034, 0.686, 0.008, 0.036, 0.655, 0.008, 0.040, 0.758, 0.006, 0.032, 0.613, 0.020, 0.555, 0.014
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/23b.sql...
0.743, 0.014, 0.185, 0.367, 3.109, 0.007, 0.025, 1.959, 0.008, 0.036, 0.791, 0.008, 0.032, 0.682, 0.007, 0.030, 0.681, 0.014, 0.064, 0.858, 0.008, 0.034, 0.684, 0.010, 0.038, 0.844, 0.029, 3.948, 0.014
0.624, 0.011, 0.178, 0.349, 3.006, 0.007, 0.025, 1.936, 0.009, 0.041, 0.838, 0.007, 0.032, 0.762, 0.006, 0.052, 0.743, 0.014, 0.063, 0.830, 0.008, 0.036, 0.719, 0.010, 0.039, 0.800, 0.023, 3.902, 0.012
0.633, 0.012, 0.299, 0.666, 2.929, 0.007, 0.025, 2.097, 0.008, 0.036, 0.909, 0.006, 0.042, 0.739, 0.022, 0.042, 0.681, 0.013, 0.063, 1.028, 0.010, 0.032, 0.703, 0.010, 0.052, 0.704, 0.023, 3.922, 0.012
0.546, 0.011, 0.178, 0.344, 2.940, 0.008, 0.029, 2.083, 0.009, 0.037, 0.812, 0.008, 0.046, 0.633, 0.007, 0.035, 0.651, 0.014, 0.062, 0.883, 0.008, 0.033, 0.684, 0.010, 0.039, 0.723, 0.030, 3.904, 0.012
0.592, 0.015, 0.172, 0.333, 3.431, 0.007, 0.024, 2.149, 0.008, 0.035, 0.884, 0.007, 0.042, 0.795, 0.006, 0.041, 0.687, 0.014, 0.062, 0.776, 0.008, 0.033, 0.733, 0.011, 0.045, 0.781, 0.023, 3.930, 0.011
0.636, 0.012, 0.178, 0.345, 3.028, 0.008, 0.031, 2.114, 0.008, 0.035, 1.330, 0.008, 0.032, 0.709, 0.007, 0.030, 0.652, 0.013, 0.065, 0.849, 0.008, 0.035, 0.663, 0.010, 0.039, 0.731, 0.023, 4.070, 0.020
0.615, 0.023, 0.172, 0.330, 3.035, 0.006, 0.024, 1.992, 0.008, 0.036, 1.220, 0.008, 0.032, 0.863, 0.006, 0.039, 0.836, 0.014, 0.062, 0.819, 0.008, 0.032, 0.820, 0.011, 0.040, 0.720, 0.023, 3.995, 0.012
0.637, 0.012, 0.180, 0.349, 2.920, 0.007, 0.025, 2.012, 0.009, 0.043, 1.296, 0.007, 0.032, 0.895, 0.020, 0.031, 0.842, 0.014, 0.063, 0.874, 0.008, 0.037, 0.594, 0.011, 0.045, 0.771, 0.030, 4.013, 0.011
0.574, 0.014, 0.172, 0.376, 3.152, 0.007, 0.025, 2.057, 0.008, 0.037, 1.237, 0.007, 0.031, 0.618, 0.007, 0.031, 0.627, 0.013, 0.066, 0.996, 0.008, 0.035, 0.695, 0.010, 0.039, 0.799, 0.023, 4.090, 0.025
0.649, 0.038, 0.228, 0.335, 2.974, 0.007, 0.025, 2.017, 0.008, 0.036, 0.858, 0.008, 0.032, 0.641, 0.007, 0.030, 0.649, 0.013, 0.064, 0.835, 0.008, 0.033, 0.623, 0.010, 0.039, 0.835, 0.023, 4.029, 0.014
0.608, 0.012, 0.171, 0.334, 3.208, 0.007, 0.024, 2.279, 0.009, 0.037, 1.063, 0.011, 0.032, 0.863, 0.005, 0.026, 0.665, 0.013, 0.062, 0.943, 0.007, 0.030, 0.798, 0.011, 0.041, 0.768, 0.023, 4.159, 0.012
0.904, 0.012, 0.178, 0.346, 2.833, 0.008, 0.031, 2.095, 0.008, 0.038, 0.883, 0.008, 0.032, 0.679, 0.007, 0.030, 0.648, 0.014, 0.064, 0.965, 0.009, 0.035, 0.778, 0.010, 0.038, 0.873, 0.023, 4.004, 0.014
0.679, 0.011, 0.182, 0.345, 3.065, 0.007, 0.025, 2.199, 0.008, 0.036, 1.013, 0.008, 0.037, 0.702, 0.007, 0.030, 0.672, 0.014, 0.063, 1.176, 0.008, 0.033, 0.771, 0.010, 0.042, 0.866, 0.024, 4.125, 0.012
0.467, 0.012, 0.180, 0.348, 2.906, 0.008, 0.031, 2.144, 0.008, 0.038, 0.941, 0.008, 0.043, 1.022, 0.006, 0.042, 1.046, 0.013, 0.062, 1.036, 0.009, 0.040, 0.735, 0.011, 0.039, 0.752, 0.023, 4.093, 0.013
0.641, 0.014, 0.177, 0.348, 2.995, 0.007, 0.026, 1.988, 0.008, 0.037, 1.188, 0.008, 0.052, 0.928, 0.010, 0.029, 0.748, 0.013, 0.062, 0.900, 0.008, 0.035, 0.722, 0.010, 0.040, 0.786, 0.023, 4.048, 0.012
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/23c.sql...
0.570, 0.011, 0.190, 0.393, 2.976, 0.008, 0.027, 2.041, 0.008, 0.037, 0.959, 0.008, 0.034, 0.704, 0.006, 0.028, 0.692, 0.009, 0.035, 0.675, 0.007, 0.032, 0.723, 0.008, 0.036, 0.778, 0.006, 0.029, 0.807, 0.028, 0.634, 0.011
0.509, 0.012, 0.193, 0.392, 3.033, 0.009, 0.032, 2.064, 0.008, 0.039, 0.792, 0.007, 0.029, 0.667, 0.007, 0.030, 0.660, 0.007, 0.029, 0.702, 0.008, 0.034, 0.786, 0.006, 0.028, 0.711, 0.005, 0.028, 0.722, 0.015, 0.546, 0.012
0.641, 0.012, 0.194, 0.394, 2.930, 0.007, 0.027, 1.984, 0.008, 0.041, 0.829, 0.008, 0.034, 0.888, 0.010, 0.042, 0.883, 0.006, 0.028, 0.862, 0.021, 0.046, 0.715, 0.006, 0.040, 0.848, 0.006, 0.033, 0.815, 0.019, 0.563, 0.013
0.664, 0.013, 0.193, 0.393, 3.034, 0.008, 0.030, 2.124, 0.008, 0.038, 0.817, 0.009, 0.038, 0.641, 0.007, 0.035, 0.663, 0.008, 0.031, 0.623, 0.007, 0.033, 0.648, 0.007, 0.031, 0.761, 0.006, 0.030, 0.633, 0.015, 0.562, 0.011
0.686, 0.012, 0.192, 0.399, 2.814, 0.007, 0.026, 2.158, 0.008, 0.038, 1.323, 0.007, 0.029, 0.735, 0.007, 0.030, 0.703, 0.009, 0.037, 0.814, 0.007, 0.033, 0.669, 0.009, 0.036, 0.731, 0.006, 0.030, 0.715, 0.016, 0.568, 0.013
0.669, 0.012, 0.188, 0.387, 2.838, 0.007, 0.025, 2.045, 0.008, 0.039, 1.014, 0.008, 0.045, 0.865, 0.018, 0.045, 0.799, 0.008, 0.043, 0.683, 0.007, 0.031, 0.899, 0.021, 0.045, 0.860, 0.006, 0.054, 0.798, 0.014, 0.557, 0.012
0.638, 0.017, 0.196, 0.395, 2.756, 0.008, 0.031, 2.162, 0.009, 0.038, 1.081, 0.008, 0.032, 0.707, 0.010, 0.042, 0.815, 0.008, 0.031, 0.858, 0.021, 0.033, 0.886, 0.020, 0.031, 0.828, 0.006, 0.030, 0.780, 0.019, 0.575, 0.012
0.669, 0.032, 0.193, 0.396, 2.855, 0.007, 0.027, 2.097, 0.008, 0.040, 0.827, 0.008, 0.033, 0.735, 0.007, 0.030, 0.649, 0.008, 0.031, 0.654, 0.007, 0.033, 0.780, 0.007, 0.031, 0.717, 0.006, 0.030, 0.693, 0.016, 0.547, 0.011
0.696, 0.011, 0.192, 0.394, 2.725, 0.007, 0.026, 2.031, 0.008, 0.037, 1.042, 0.008, 0.031, 0.852, 0.006, 0.044, 0.785, 0.008, 0.031, 0.830, 0.007, 0.033, 0.907, 0.007, 0.052, 0.774, 0.007, 0.032, 0.813, 0.037, 0.570, 0.011
0.717, 0.037, 0.218, 0.394, 3.084, 0.008, 0.027, 2.030, 0.009, 0.039, 0.857, 0.008, 0.033, 0.721, 0.007, 0.029, 0.615, 0.007, 0.029, 0.630, 0.007, 0.033, 0.649, 0.006, 0.028, 0.830, 0.006, 0.032, 0.772, 0.015, 0.616, 0.011
0.729, 0.017, 0.190, 0.396, 3.036, 0.009, 0.030, 2.000, 0.008, 0.039, 1.081, 0.008, 0.034, 0.699, 0.007, 0.030, 0.680, 0.008, 0.032, 0.689, 0.008, 0.034, 0.741, 0.006, 0.029, 0.738, 0.005, 0.027, 0.678, 0.015, 0.552, 0.011
0.578, 0.012, 0.190, 0.392, 2.894, 0.008, 0.031, 2.095, 0.008, 0.038, 1.001, 0.008, 0.094, 0.819, 0.007, 0.030, 0.758, 0.008, 0.032, 0.701, 0.007, 0.033, 0.771, 0.007, 0.031, 0.733, 0.006, 0.030, 0.782, 0.015, 0.613, 0.011
0.783, 0.011, 0.193, 0.395, 2.970, 0.007, 0.027, 2.077, 0.009, 0.039, 0.869, 0.009, 0.039, 0.705, 0.007, 0.030, 0.729, 0.008, 0.032, 0.797, 0.008, 0.033, 0.799, 0.006, 0.029, 0.734, 0.005, 0.028, 0.730, 0.015, 0.560, 0.011
0.781, 0.013, 0.334, 0.745, 2.767, 0.008, 0.027, 2.086, 0.008, 0.038, 1.184, 0.008, 0.033, 0.809, 0.006, 0.030, 0.697, 0.008, 0.033, 0.846, 0.007, 0.034, 0.712, 0.006, 0.029, 0.673, 0.005, 0.027, 0.694, 0.015, 0.565, 0.011
0.731, 0.016, 0.192, 0.388, 3.080, 0.007, 0.026, 2.146, 0.008, 0.036, 1.183, 0.008, 0.031, 0.800, 0.007, 0.042, 0.840, 0.008, 0.031, 0.803, 0.007, 0.033, 0.722, 0.007, 0.031, 0.876, 0.006, 0.030, 0.916, 0.015, 0.560, 0.015
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/24a.sql...
0.578, 0.012, 0.347, 0.437, 3.342, 0.007, 0.024, 2.074, 0.009, 0.037, 1.486, 0.009, 0.039, 1.356, 0.008, 0.032, 1.143, 0.011, 0.040, 1.438, 0.019, 0.053, 1.499, 0.020, 0.046, 1.032, 0.014, 0.052, 4.064, 0.105, 17.461, 0.047
0.625, 0.012, 0.349, 0.445, 3.131, 0.007, 0.025, 2.099, 0.008, 0.038, 1.252, 0.010, 0.040, 1.262, 0.009, 0.033, 1.310, 0.012, 0.046, 1.291, 0.016, 0.045, 1.484, 0.012, 0.050, 1.095, 0.013, 0.050, 1.209, 0.028, 5.486, 0.016
0.538, 0.011, 0.333, 0.426, 3.403, 0.008, 0.028, 2.006, 0.008, 0.037, 1.267, 0.010, 0.041, 1.368, 0.008, 0.031, 3.754, 0.036, 0.142, 1.548, 0.018, 0.050, 1.079, 0.009, 0.039, 0.781, 0.011, 0.038, 0.740, 0.022, 4.063, 0.016
0.539, 0.012, 0.350, 0.450, 3.216, 0.007, 0.025, 1.966, 0.009, 0.038, 1.210, 0.010, 0.040, 1.469, 0.010, 0.037, 3.901, 0.039, 0.142, 2.697, 0.021, 0.075, 1.331, 0.012, 0.045, 0.946, 0.012, 0.041, 0.858, 0.024, 4.383, 0.014
0.636, 0.012, 0.356, 0.455, 3.602, 0.008, 0.029, 1.982, 0.009, 0.038, 1.568, 0.010, 0.040, 1.305, 0.007, 0.030, 1.002, 0.009, 0.036, 0.975, 0.012, 0.032, 1.024, 0.009, 0.040, 0.787, 0.009, 0.035, 0.734, 0.027, 3.836, 0.012
0.618, 0.026, 0.212, 0.489, 3.510, 0.007, 0.024, 2.070, 0.008, 0.037, 1.304, 0.010, 0.044, 1.312, 0.009, 0.034, 1.100, 0.009, 0.035, 1.219, 0.011, 0.038, 1.041, 0.010, 0.044, 0.867, 0.010, 0.038, 0.919, 0.030, 4.121, 0.014
0.602, 0.026, 0.377, 0.429, 3.724, 0.008, 0.028, 1.973, 0.009, 0.039, 4.957, 0.039, 0.148, 1.346, 0.008, 0.044, 1.131, 0.009, 0.035, 0.959, 0.013, 0.037, 1.109, 0.008, 0.037, 0.877, 0.008, 0.033, 0.817, 0.027, 4.006, 0.012
0.558, 0.010, 0.344, 0.448, 3.404, 0.007, 0.025, 1.948, 0.009, 0.037, 1.419, 0.010, 0.039, 1.272, 0.009, 0.033, 0.943, 0.009, 0.033, 1.080, 0.013, 0.036, 1.055, 0.009, 0.038, 0.770, 0.010, 0.039, 0.763, 0.028, 4.001, 0.016
0.671, 0.011, 0.348, 0.484, 3.655, 0.006, 0.024, 2.064, 0.010, 0.043, 1.459, 0.009, 0.039, 1.184, 0.009, 0.033, 1.027, 0.007, 0.030, 1.081, 0.012, 0.036, 1.205, 0.008, 0.037, 0.862, 0.009, 0.037, 0.838, 0.022, 4.135, 0.013
0.648, 0.012, 0.355, 0.446, 3.448, 0.007, 0.024, 2.125, 0.008, 0.037, 1.285, 0.009, 0.039, 1.276, 0.012, 0.045, 1.169, 0.009, 0.034, 1.104, 0.014, 0.034, 1.190, 0.008, 0.033, 0.786, 0.012, 0.035, 0.828, 0.021, 4.136, 0.012
0.635, 0.012, 0.357, 0.453, 3.258, 0.007, 0.025, 2.136, 0.009, 0.038, 1.172, 0.010, 0.041, 1.392, 0.011, 0.036, 3.904, 0.039, 0.148, 2.391, 0.033, 0.085, 1.529, 0.013, 0.052, 1.082, 0.014, 0.053, 1.246, 0.045, 5.582, 0.016
0.522, 0.010, 0.336, 0.446, 3.193, 0.008, 0.029, 1.948, 0.008, 0.038, 1.455, 0.010, 0.040, 1.367, 0.009, 0.034, 1.391, 0.012, 0.048, 1.544, 0.021, 0.056, 1.681, 0.014, 0.065, 1.207, 0.016, 0.058, 1.359, 0.033, 6.142, 0.017
0.648, 0.013, 0.501, 0.860, 3.155, 0.007, 0.025, 2.340, 0.010, 0.042, 1.365, 0.011, 0.048, 1.436, 0.008, 0.033, 1.143, 0.010, 0.038, 1.094, 0.015, 0.040, 1.157, 0.010, 0.040, 0.857, 0.010, 0.039, 0.860, 0.023, 4.395, 0.014
0.623, 0.012, 0.354, 0.456, 3.556, 0.007, 0.025, 2.163, 0.008, 0.037, 1.392, 0.010, 0.040, 1.162, 0.010, 0.042, 1.171, 0.012, 0.043, 1.448, 0.019, 0.056, 1.530, 0.012, 0.048, 1.010, 0.013, 0.049, 1.032, 0.028, 5.334, 0.016
0.701, 0.012, 0.328, 0.475, 4.005, 0.007, 0.024, 2.069, 0.008, 0.037, 1.450, 0.010, 0.039, 1.254, 0.009, 0.033, 1.200, 0.016, 0.035, 1.156, 0.014, 0.040, 1.161, 0.008, 0.035, 0.933, 0.010, 0.037, 0.917, 0.022, 4.254, 0.013
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/24b.sql...
2.094, 0.047, 1.027, 2.284, 15.210, 0.036, 0.133, 3.511, 0.043, 0.145, 90.849, 0.045
0.724, 0.015, 0.309, 0.678, 4.355, 0.011, 0.040, 1.016, 0.012, 0.043, 46.560, 0.045
0.656, 0.012, 0.240, 0.513, 3.416, 0.008, 0.030, 0.823, 0.009, 0.032, 46.466, 0.045
0.701, 0.014, 0.263, 0.570, 3.971, 0.009, 0.033, 0.800, 0.010, 0.036, 44.413, 0.061
0.548, 0.013, 0.401, 0.917, 3.083, 0.008, 0.030, 0.763, 0.010, 0.036, 41.661, 0.045
0.690, 0.014, 0.244, 0.532, 3.507, 0.007, 0.027, 0.782, 0.008, 0.028, 43.000, 0.046
0.663, 0.012, 0.231, 0.486, 3.252, 0.007, 0.027, 0.864, 0.008, 0.030, 44.467, 0.046
0.551, 0.012, 0.226, 0.486, 3.116, 0.009, 0.031, 0.734, 0.008, 0.030, 47.123, 0.044
0.708, 0.012, 0.241, 0.519, 3.571, 0.008, 0.031, 0.885, 0.011, 0.041, 43.169, 0.046
0.753, 0.015, 0.230, 0.481, 3.127, 0.009, 0.032, 0.788, 0.009, 0.030, 46.613, 0.045
0.909, 0.018, 0.322, 0.719, 4.983, 0.011, 0.040, 1.116, 0.012, 0.044, 48.686, 0.031
1.030, 0.018, 0.360, 0.793, 5.635, 0.012, 0.045, 1.325, 0.014, 0.049, 41.472, 0.043
0.758, 0.013, 0.255, 0.553, 4.010, 0.008, 0.031, 0.880, 0.009, 0.032, 46.416, 0.045
0.905, 0.016, 0.306, 0.668, 4.597, 0.010, 0.038, 1.014, 0.012, 0.042, 47.217, 0.045
0.678, 0.017, 0.402, 0.530, 3.538, 0.008, 0.029, 0.743, 0.009, 0.032, 40.625, 0.042
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/25a.sql...
2.051, 0.046, 1.393, 1.825, 11.309, 0.034, 0.127, 4.153, 0.036, 0.135, 1.447, 0.020, 0.032, 0.770, 0.012, 0.044, 4.182, 0.116, 202.205, 0.045
2.012, 0.047, 1.433, 1.821, 11.627, 0.035, 0.127, 1.375, 0.012, 0.048, 1.473, 0.010, 0.033, 0.811, 0.012, 0.044, 0.910, 0.033, 11.471, 0.012
2.126, 0.047, 1.498, 1.837, 11.755, 0.035, 0.131, 1.451, 0.011, 0.049, 1.484, 0.023, 0.061, 0.823, 0.012, 0.044, 1.090, 0.042, 11.786, 0.013
2.118, 0.057, 1.424, 1.829, 12.767, 0.036, 0.129, 1.307, 0.012, 0.049, 1.546, 0.008, 0.034, 1.114, 0.012, 0.044, 1.028, 0.032, 11.519, 0.016
1.938, 0.046, 1.399, 1.856, 10.393, 0.035, 0.128, 1.245, 0.013, 0.055, 1.622, 0.008, 0.032, 0.879, 0.013, 0.044, 0.912, 0.033, 11.878, 0.012
2.142, 0.046, 0.887, 1.742, 11.943, 0.035, 0.130, 1.348, 0.012, 0.048, 1.399, 0.008, 0.034, 1.507, 0.012, 0.045, 0.943, 0.032, 11.717, 0.013
2.216, 0.052, 0.904, 1.892, 12.275, 0.036, 0.133, 1.162, 0.010, 0.041, 1.427, 0.008, 0.034, 0.827, 0.012, 0.045, 1.042, 0.032, 11.626, 0.013
2.143, 0.046, 1.477, 1.829, 11.667, 0.034, 0.130, 1.283, 0.011, 0.044, 1.538, 0.008, 0.044, 0.899, 0.012, 0.045, 0.946, 0.047, 11.545, 0.017
2.163, 0.048, 1.499, 1.858, 12.059, 0.035, 0.135, 1.369, 0.012, 0.051, 1.444, 0.021, 0.034, 0.808, 0.012, 0.045, 0.877, 0.032, 11.648, 0.013
2.034, 0.060, 1.919, 1.924, 12.145, 0.032, 0.118, 1.616, 0.012, 0.048, 1.324, 0.008, 0.031, 0.805, 0.015, 0.060, 0.948, 0.033, 11.870, 0.012
1.502, 0.044, 0.964, 1.200, 6.537, 0.014, 0.053, 1.162, 0.008, 0.034, 1.477, 0.008, 0.035, 0.931, 0.015, 0.059, 1.003, 0.033, 11.679, 0.013
1.977, 0.044, 1.383, 1.681, 11.426, 0.032, 0.125, 1.392, 0.010, 0.044, 1.482, 0.008, 0.045, 0.903, 0.012, 0.045, 0.958, 0.043, 11.633, 0.012
2.237, 0.048, 1.408, 1.825, 12.903, 0.035, 0.126, 1.320, 0.012, 0.048, 1.446, 0.008, 0.045, 0.820, 0.012, 0.042, 1.094, 0.032, 11.785, 0.016
2.268, 0.047, 1.475, 1.874, 12.087, 0.035, 0.133, 1.273, 0.010, 0.045, 1.530, 0.007, 0.045, 1.053, 0.013, 0.046, 1.002, 0.032, 11.945, 0.012
2.140, 0.051, 0.849, 1.575, 11.954, 0.032, 0.119, 1.368, 0.010, 0.043, 1.356, 0.009, 0.039, 0.919, 0.015, 0.058, 0.979, 0.043, 11.971, 0.012
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/25b.sql...
1.890, 0.044, 0.848, 1.826, 12.128, 0.035, 0.127, 1.229, 0.010, 0.040, 1.395, 0.008, 0.032, 0.894, 0.011, 0.040, 0.726, 0.010, 0.036, 1.098, 0.035, 6.289, 0.012
0.510, 0.012, 0.198, 0.387, 2.350, 0.008, 0.033, 0.928, 0.010, 0.039, 1.317, 0.008, 0.048, 0.926, 0.011, 0.041, 0.678, 0.012, 0.046, 0.633, 0.025, 1.432, 0.012
0.653, 0.012, 0.199, 0.386, 2.229, 0.007, 0.027, 0.994, 0.008, 0.035, 1.425, 0.008, 0.033, 1.024, 0.010, 0.040, 0.752, 0.012, 0.045, 1.143, 0.031, 1.466, 0.012
0.625, 0.013, 0.203, 0.386, 2.488, 0.007, 0.027, 0.960, 0.008, 0.034, 1.390, 0.012, 0.086, 0.937, 0.011, 0.042, 0.708, 0.010, 0.035, 0.739, 0.026, 1.369, 0.011
0.587, 0.013, 0.204, 0.396, 2.675, 0.007, 0.027, 1.107, 0.009, 0.036, 1.368, 0.008, 0.045, 0.902, 0.010, 0.038, 0.701, 0.011, 0.037, 0.702, 0.025, 1.434, 0.015
0.693, 0.011, 0.198, 0.382, 2.509, 0.007, 0.027, 1.024, 0.010, 0.039, 1.537, 0.009, 0.044, 0.855, 0.010, 0.042, 0.704, 0.010, 0.037, 0.757, 0.026, 1.458, 0.013
0.642, 0.012, 0.198, 0.384, 2.565, 0.007, 0.027, 1.135, 0.008, 0.035, 1.517, 0.008, 0.053, 0.815, 0.011, 0.041, 0.757, 0.010, 0.035, 0.742, 0.026, 1.370, 0.015
0.719, 0.013, 0.203, 0.391, 2.588, 0.008, 0.028, 1.039, 0.009, 0.039, 1.354, 0.008, 0.045, 1.009, 0.010, 0.040, 0.780, 0.009, 0.034, 0.862, 0.034, 1.455, 0.012
0.622, 0.014, 0.201, 0.389, 2.607, 0.007, 0.028, 0.998, 0.009, 0.036, 1.348, 0.008, 0.033, 0.825, 0.010, 0.049, 0.694, 0.010, 0.037, 0.690, 0.026, 1.439, 0.012
0.592, 0.013, 0.337, 0.699, 2.875, 0.007, 0.028, 1.052, 0.008, 0.036, 1.414, 0.008, 0.033, 0.880, 0.011, 0.041, 0.691, 0.010, 0.037, 0.760, 0.026, 1.442, 0.014
0.697, 0.013, 0.205, 0.392, 2.703, 0.007, 0.028, 0.979, 0.009, 0.041, 1.421, 0.008, 0.033, 0.995, 0.010, 0.041, 0.763, 0.011, 0.037, 0.767, 0.031, 1.411, 0.012
0.538, 0.014, 0.198, 0.388, 2.498, 0.009, 0.032, 1.013, 0.009, 0.039, 1.432, 0.009, 0.040, 0.868, 0.011, 0.041, 0.807, 0.010, 0.035, 0.753, 0.037, 1.451, 0.011
0.602, 0.013, 0.337, 0.739, 2.635, 0.009, 0.034, 1.059, 0.008, 0.035, 1.487, 0.009, 0.041, 0.827, 0.011, 0.041, 0.821, 0.012, 0.047, 0.837, 0.026, 1.434, 0.011
0.677, 0.011, 0.201, 0.391, 2.700, 0.008, 0.028, 1.072, 0.009, 0.036, 1.450, 0.021, 0.032, 0.876, 0.010, 0.041, 0.705, 0.010, 0.035, 0.642, 0.027, 1.356, 0.012
0.720, 0.012, 0.200, 0.393, 2.734, 0.007, 0.027, 1.132, 0.008, 0.034, 1.484, 0.008, 0.032, 0.907, 0.011, 0.048, 0.706, 0.010, 0.036, 0.822, 0.026, 1.407, 0.012
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/25c.sql...
0.766, 0.015, 0.233, 0.441, 2.776, 0.008, 0.029, 1.501, 0.009, 0.040, 1.298, 0.008, 0.044, 3.109, 0.043, 0.151, 4.669, 0.128, 52.403, 0.015
0.570, 0.012, 0.201, 0.363, 2.622, 0.007, 0.026, 1.478, 0.008, 0.040, 1.256, 0.008, 0.036, 1.554, 0.019, 0.071, 1.541, 0.043, 33.261, 0.016
0.601, 0.012, 0.196, 0.365, 2.346, 0.007, 0.028, 1.352, 0.009, 0.040, 1.188, 0.008, 0.046, 1.166, 0.014, 0.055, 1.001, 0.034, 20.406, 0.014
0.582, 0.012, 0.194, 0.373, 2.344, 0.007, 0.026, 1.446, 0.009, 0.041, 1.329, 0.008, 0.032, 1.371, 0.017, 0.064, 1.383, 0.039, 25.238, 0.015
0.605, 0.013, 0.195, 0.365, 2.607, 0.008, 0.030, 1.530, 0.008, 0.039, 1.164, 0.008, 0.031, 1.062, 0.014, 0.052, 1.129, 0.032, 22.584, 0.015
0.623, 0.012, 0.193, 0.363, 2.350, 0.008, 0.030, 1.408, 0.009, 0.040, 1.206, 0.009, 0.039, 1.369, 0.018, 0.066, 1.361, 0.040, 25.276, 0.014
0.491, 0.014, 0.194, 0.365, 2.409, 0.007, 0.027, 1.451, 0.009, 0.042, 1.036, 0.009, 0.033, 0.954, 0.014, 0.052, 0.992, 0.032, 19.593, 0.013
0.707, 0.013, 0.187, 0.347, 2.786, 0.007, 0.026, 1.631, 0.009, 0.040, 2.019, 0.016, 0.065, 1.900, 0.024, 0.089, 1.989, 0.052, 34.402, 0.018
0.641, 0.011, 0.195, 0.363, 2.696, 0.007, 0.026, 1.441, 0.009, 0.041, 1.291, 0.009, 0.037, 1.224, 0.015, 0.057, 1.135, 0.036, 21.783, 0.014
0.496, 0.012, 0.301, 0.363, 2.313, 0.008, 0.029, 1.415, 0.009, 0.041, 1.169, 0.008, 0.036, 2.352, 0.033, 0.115, 1.379, 0.041, 25.013, 0.014
0.627, 0.012, 0.191, 0.364, 2.813, 0.007, 0.026, 1.768, 0.011, 0.047, 1.271, 0.010, 0.036, 1.027, 0.014, 0.054, 1.133, 0.034, 20.396, 0.019
0.552, 0.012, 0.197, 0.372, 2.983, 0.007, 0.026, 1.488, 0.010, 0.041, 1.205, 0.009, 0.035, 1.128, 0.014, 0.052, 1.173, 0.033, 19.698, 0.013
0.597, 0.013, 0.282, 0.363, 2.530, 0.008, 0.030, 1.509, 0.009, 0.041, 1.185, 0.008, 0.034, 1.135, 0.016, 0.070, 1.201, 0.034, 20.538, 0.016
0.532, 0.012, 0.195, 0.365, 2.398, 0.008, 0.029, 1.350, 0.009, 0.041, 1.061, 0.011, 0.033, 1.050, 0.014, 0.053, 1.268, 0.034, 19.607, 0.012
0.674, 0.012, 0.197, 0.366, 2.463, 0.007, 0.026, 1.378, 0.009, 0.041, 1.144, 0.008, 0.035, 1.301, 0.016, 0.061, 1.251, 0.038, 23.435, 0.014
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/26a.sql...
0.625, 0.015, 0.302, 0.633, 3.518, 0.011, 0.040, 1.153, 0.009, 0.031, 0.830, 0.009, 0.036, 0.757, 0.008, 0.032, 0.723, 0.008, 0.031, 0.847, 0.010, 0.037, 0.644, 0.010, 0.037, 0.820, 0.023, 2096.091, 0.020
0.859, 0.018, 0.341, 0.732, 4.793, 0.012, 0.043, 1.318, 0.013, 0.036, 1.106, 0.008, 0.033, 0.968, 0.007, 0.029, 0.803, 0.012, 0.036, 0.930, 0.008, 0.036, 0.654, 0.009, 0.036, 0.733, 0.023, 31.068, 0.011
