Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/10a.sql...
0.000, 0.011, 36.992, 0.025
0.000, 0.026, 36.686, 0.035
0.000, 0.010, 36.820, 0.011
0.000, 0.026, 36.814, 0.010
0.000, 0.011, 37.323, 0.014
0.000, 0.010, 37.620, 0.010
0.000, 0.011, 41.563, 0.013
0.000, 0.027, 36.976, 0.011
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/1c.sql...
0.000, 0.010, 38.346, 0.010
0.000, 0.010, 37.863, 0.010
0.000, 0.010, 37.998, 0.011
0.001, 0.011, 40.741, 0.010
0.000, 0.011, 40.173, 0.010
0.000, 0.010, 38.017, 0.010
0.000, 0.024, 39.720, 0.010
0.000, 0.025, 40.138, 0.010
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/1d.sql...
0.000, 0.010, 37.533, 0.010
0.000, 0.010, 36.950, 0.010
0.000, 0.010, 36.997, 0.011
0.000, 0.010, 36.701, 0.010
0.000, 0.010, 37.572, 0.010
0.000, 0.011, 36.678, 0.010
0.000, 0.011, 37.562, 0.010
0.000, 0.011, 37.038, 0.010
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/20a.sql...
0.000, 0.010, 2181.736, 0.011
0.000, 0.011, 2182.280, 0.011
0.000, 0.011, 2200.676, 0.011
0.000, 0.010, 2187.425, 0.011
0.000, 0.025, 2204.783, 0.011
0.000, 0.010, 2157.570, 0.010
0.000, 0.011, 2405.049, 0.015
0.000, 0.011, 2225.936, 0.014
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/20b.sql...
0.000, 0.011, 1621.276, 0.011
0.000, 0.011, 1616.739, 0.011
0.000, 0.011, 1612.118, 0.011
0.000, 0.011, 1615.263, 0.010
0.000, 0.011, 1627.582, 0.013
0.000, 0.027, 1591.791, 0.013
0.000, 0.011, 2079.375, 0.012
0.001, 0.012, 1641.817, 0.011
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/20c.sql...
0.000, 0.011, 916.759, 0.011
0.000, 0.012, 913.449, 0.011
0.000, 0.011, 910.832, 0.011
0.000, 0.011, 910.661, 0.011
0.000, 0.011, 914.610, 0.011
0.001, 0.011, 902.566, 0.014
0.000, 0.027, 1003.101, 0.015
0.000, 0.012, 921.313, 0.010
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/21a.sql...
0.000, 0.011, 50.523, 0.011
0.000, 0.011, 50.461, 0.011
0.000, 0.012, 50.231, 0.011
0.000, 0.011, 50.138, 0.011
0.000, 0.011, 50.141, 0.011
0.000, 0.024, 49.262, 0.026
0.000, 0.011, 61.394, 0.011
0.000, 0.011, 50.271, 0.012
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/21b.sql...
0.000, 0.012, 40.716, 0.011
0.000, 0.011, 40.497, 0.008
0.000, 0.011, 40.296, 0.009
0.000, 0.011, 40.410, 0.009
0.000, 0.012, 40.314, 0.009
0.000, 0.011, 39.616, 0.009
0.000, 0.026, 39.274, 0.009
0.000, 0.011, 40.640, 0.010
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/21c.sql...
0.000, 0.009, 41.641, 0.008
0.000, 0.010, 41.582, 0.008
0.000, 0.025, 41.098, 0.009
0.000, 0.009, 41.344, 0.008
0.000, 0.010, 41.849, 0.008
0.000, 0.010, 41.183, 0.009
0.000, 0.026, 40.558, 0.009
0.000, 0.010, 42.039, 0.009
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/22a.sql...
0.000, 0.025, 300.524, 0.011
0.000, 0.024, 302.483, 0.011
0.000, 0.026, 297.218, 0.012
0.000, 0.010, 300.220, 0.010
0.000, 0.010, 302.447, 0.011
0.000, 0.026, 291.030, 0.010
0.000, 0.025, 298.162, 0.026
0.000, 0.010, 297.707, 0.012
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/22b.sql...
0.000, 0.011, 129.368, 0.011
0.000, 0.025, 127.722, 0.011
0.000, 0.011, 127.258, 0.012
0.000, 0.011, 128.124, 0.011
0.000, 0.011, 129.278, 0.011
0.000, 0.011, 126.619, 0.011
0.000, 0.012, 126.110, 0.011
0.000, 0.012, 128.792, 0.010
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/22c.sql...
0.000, 0.011, 1055.546, 0.015
0.000, 0.027, 1058.950, 0.011
0.000, 0.026, 1049.654, 0.011
0.000, 0.026, 1050.541, 0.015
0.000, 0.027, 1056.496, 0.014
0.000, 0.027, 1039.507, 0.011
0.000, 0.027, 1054.632, 0.011
0.000, 0.012, 1053.403, 0.014
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/22d.sql...
0.000, 0.011, 549.849, 0.012
0.000, 0.027, 545.121, 0.026
0.000, 0.012, 544.167, 0.011
0.000, 0.012, 545.691, 0.013
0.000, 0.012, 557.690, 0.014
0.000, 0.026, 536.985, 0.011
0.000, 0.027, 546.366, 0.010
0.000, 0.012, 550.575, 0.026
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/23a.sql...
0.000, 0.012, 178.969, 0.011
0.000, 0.010, 167.613, 0.011
0.000, 0.011, 178.179, 0.011
0.000, 0.024, 178.216, 0.012
0.000, 0.011, 171.796, 0.014
0.000, 0.026, 169.534, 0.010
0.000, 0.027, 174.037, 0.011
0.000, 0.012, 181.539, 0.011
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/23b.sql...
0.000, 0.012, 56.901, 0.011
0.000, 0.010, 56.700, 0.011
0.000, 0.010, 56.386, 0.011
0.000, 0.010, 57.232, 0.014
0.000, 0.023, 56.942, 0.014
0.000, 0.011, 56.281, 0.014
0.000, 0.011, 57.498, 0.011
0.000, 0.011, 56.919, 0.010
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/23c.sql...
0.000, 0.011, 244.488, 0.010
0.000, 0.011, 230.938, 0.011
0.000, 0.011, 238.329, 0.010
0.000, 0.018, 236.999, 0.011
0.000, 0.011, 236.301, 0.011
0.000, 0.011, 230.533, 0.011
0.000, 0.027, 234.502, 0.025
0.000, 0.011, 239.831, 0.011
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/24a.sql...
0.000, 0.013, 384.218, 0.011
0.000, 0.011, 379.931, 0.027
0.000, 0.011, 382.760, 0.011
0.000, 0.011, 384.262, 0.013
0.000, 0.012, 381.151, 0.011
0.000, 0.012, 380.068, 0.010
0.000, 0.012, 398.864, 0.026
0.000, 0.011, 391.537, 0.012
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/24b.sql...
0.000, 0.011, 78.391, 0.026
0.000, 0.011, 77.678, 0.025
0.000, 0.027, 77.312, 0.010
0.000, 0.011, 78.863, 0.014
0.000, 0.026, 77.254, 0.011
0.000, 0.027, 77.653, 0.012
0.000, 0.011, 79.199, 0.026
0.000, 0.011, 77.737, 0.025
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/25a.sql...
0.000, 0.011, 3067.164, 0.011
0.000, 0.011, 3061.252, 0.011
0.001, 0.012, 3069.100, 0.026
0.000, 0.011, 3056.999, 0.031
0.000, 0.011, 3040.466, 0.011
0.000, 0.010, 3031.611, 0.015
0.000, 0.011, 3039.667, 0.010
0.000, 0.039, 3103.381, 0.011
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/25b.sql...
0.000, 0.011, 233.423, 0.011
0.000, 0.026, 232.680, 0.011
0.000, 0.011, 231.942, 0.011
0.000, 0.011, 231.444, 0.011
0.000, 0.011, 232.284, 0.011
0.000, 0.011, 228.351, 0.014
0.000, 0.010, 229.261, 0.026
0.000, 0.024, 233.359, 0.015
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/25c.sql...
0.000, 0.012, 8113.217, 0.011
0.000, 0.012, 8085.986, 0.011
0.000, 0.011, 8087.767, 0.011
0.000, 0.011, 8103.311, 0.011
0.000, 0.011, 8114.842, 0.011
0.000, 0.013, 8059.551, 0.011
0.000, 0.012, 8089.440, 0.012
0.000, 0.012, 8168.960, 0.010
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/26a.sql...
0.000, 0.011, 14358.429, 0.010
0.000, 0.024, 14386.773, 0.011
0.000, 0.041, 14274.455, 0.011
0.000, 0.027, 14336.004, 0.026
0.000, 0.012, 14295.125, 0.025
0.000, 0.026, 14328.404, 0.010
0.000, 0.026, 14353.326, 0.015
0.000, 0.011, 14364.118, 0.011
Running benchmark for /home/pei/Project/benchmarks/imdb_job-postgres/queries/26b.sql...
0.000, 0.026, 179.357, 0.011
0.000, 0.026, 174.055, 0.010
0.000, 0.027, 174.446, 0.012
0.000, 0.012, 172.937, 0.010
0.000, 0.011, 174.608, 0.011
